Time,gas_type,Gas concentration (ppb)
"Feb 18, 2020, 2 PM",PMXY,0.003056327191491922
"Feb 18, 2020, 2 PM",TOL,0.010984174441546202
"Feb 18, 2020, 3 PM",TOL,0.006486079189926386
"Feb 18, 2020, 3 PM",ETHB,0.012987422679240504
"Feb 18, 2020, 3 PM",OXY,0.011798965143195042
"Feb 18, 2020, 3 PM",PMXY,0.00464095232988863
"Feb 18, 2020, 3 PM",BENZ,0.10663573009272416
"Feb 18, 2020, 4 PM",TOL,0.00850518272879223
"Feb 18, 2020, 4 PM",ETHB,0.012652475200593472
"Feb 18, 2020, 4 PM",OXY,0.01117787316131095
"Feb 18, 2020, 4 PM",BENZ,0.12453746423125267
"Feb 18, 2020, 4 PM",PMXY,0.004517315634681533
"Feb 18, 2020, 5 PM",BENZ,0.05605379492044449
"Feb 18, 2020, 5 PM",PMXY,0.003420971450395882
"Feb 18, 2020, 5 PM",OXY,0.007540852141877015
"Feb 18, 2020, 5 PM",TOL,0.007062952344616254
"Feb 18, 2020, 5 PM",ETHB,0.008661893118793765
"Feb 18, 2020, 6 PM",PMXY,0.0037064328983736536
"Feb 18, 2020, 6 PM",OXY,0.01031516375951469
"Feb 18, 2020, 6 PM",ETHB,0.009819916915148497
"Feb 18, 2020, 6 PM",TOL,0.009519778890535235
"Feb 18, 2020, 7 PM",PMXY,0.002328742470126599
"Feb 18, 2020, 7 PM",OXY,0.011039891202623645
"Feb 18, 2020, 7 PM",ETHB,0.008332641911692917
"Feb 18, 2020, 7 PM",TOL,0.00499793398194015
"Feb 18, 2020, 8 PM",OXY,0.011539721628651023
"Feb 18, 2020, 8 PM",TOL,0.007804053757960598
"Feb 18, 2020, 8 PM",ETHB,0.009737697274734577
"Feb 18, 2020, 8 PM",PMXY,0.003224605325764666
"Feb 18, 2020, 9 PM",PMXY,0.002988391885689149
"Feb 18, 2020, 9 PM",OXY,0.011165042873471975
"Feb 18, 2020, 9 PM",ETHB,0.008111346357812485
"Feb 18, 2020, 9 PM",TOL,0.0049687986029312015
"Feb 18, 2020, 10 PM",PMXY,0.0039991931698750705
"Feb 18, 2020, 10 PM",OXY,0.007343082145477335
"Feb 18, 2020, 10 PM",ETHB,0.014364517681921521
"Feb 18, 2020, 10 PM",TOL,0.007891760440543294
"Feb 18, 2020, 11 PM",PMXY,0.004351988993585109
"Feb 18, 2020, 11 PM",OXY,0.0036196496803313494
"Feb 18, 2020, 11 PM",ETHB,0.007175875827670097
"Feb 18, 2020, 11 PM",TOL,0.006338860094547272
"Feb 19, 2020, 12 AM",ETHB,0.0052751845214515924
"Feb 19, 2020, 12 AM",PMXY,0.002928147364097337
"Feb 19, 2020, 12 AM",TOL,0.008714029099792242
"Feb 19, 2020, 12 AM",OXY,0.009195199061650783
"Feb 19, 2020, 1 AM",ETHB,0.010353719427560767
"Feb 19, 2020, 1 AM",TOL,0.0077880612419297295
"Feb 19, 2020, 1 AM",OXY,0.01249495754018426
"Feb 19, 2020, 1 AM",PMXY,0.003326119108047957
"Feb 19, 2020, 2 AM",ETHB,0.012930460235414406
"Feb 19, 2020, 2 AM",TOL,0.006882512282269697
"Feb 19, 2020, 2 AM",PMXY,0.003976775663128744
"Feb 19, 2020, 2 AM",OXY,0.006726593691079567
"Feb 19, 2020, 3 AM",ETHB,0.0078074365155771375
"Feb 19, 2020, 3 AM",TOL,0.009704395352552334
"Feb 19, 2020, 3 AM",PMXY,0.0024061098035114505
"Feb 19, 2020, 3 AM",OXY,0.008071236273584267
"Feb 19, 2020, 4 AM",ETHB,0.00964011400938034
"Feb 19, 2020, 4 AM",TOL,0.012432311894372106
"Feb 19, 2020, 4 AM",PMXY,0.0038127366181773445
"Feb 19, 2020, 4 AM",OXY,0.007099903654307127
"Feb 19, 2020, 5 AM",ETHB,0.012214499874971807
"Feb 19, 2020, 5 AM",PMXY,0.0021064710357071212
"Feb 19, 2020, 5 AM",OXY,0.007315787350914131
"Feb 19, 2020, 5 AM",TOL,0.006007843224021296
"Feb 19, 2020, 6 AM",ETHB,0.008843019255436957
"Feb 19, 2020, 6 AM",TOL,0.00719965227957194
"Feb 19, 2020, 6 AM",PMXY,0.0037434900586958975
"Feb 19, 2020, 6 AM",OXY,0.009736732734988133
"Feb 19, 2020, 7 AM",ETHB,0.010847923013248615
"Feb 19, 2020, 7 AM",TOL,0.00500891703580107
"Feb 19, 2020, 7 AM",PMXY,0.004377435177697667
"Feb 19, 2020, 7 AM",OXY,0.008887959411367774
"Feb 19, 2020, 8 AM",ETHB,0.010111676761880517
"Feb 19, 2020, 8 AM",TOL,0.007643551332876086
"Feb 19, 2020, 8 AM",PMXY,0.001668701006565243
"Feb 19, 2020, 8 AM",OXY,0.006513860542327166
"Feb 19, 2020, 2 PM",TOL,0.016119792708195746
"Feb 19, 2020, 2 PM",OXY,0.008827948724501766
"Feb 19, 2020, 2 PM",ETHB,0.009605881466995925
"Feb 19, 2020, 2 PM",PMXY,0.0023047291324473917
"Feb 19, 2020, 3 PM",OXY,0.0073196167359128594
"Feb 19, 2020, 3 PM",PMXY,0.0027094565593870357
"Feb 19, 2020, 3 PM",ETHB,0.013393843236068884
"Feb 19, 2020, 3 PM",TOL,0.009610340852911273
"Feb 19, 2020, 4 PM",TOL,0.005622815806418657
"Feb 19, 2020, 4 PM",PMXY,0.003167647790784637
"Feb 19, 2020, 4 PM",ETHB,0.008147976361215115
"Feb 19, 2020, 4 PM",OXY,0.005490103426078956
"Feb 19, 2020, 5 PM",PMXY,0.003812559104214112
"Feb 19, 2020, 5 PM",ETHB,0.015757918629484873
"Feb 19, 2020, 5 PM",TOL,0.011298075667582452
"Feb 19, 2020, 5 PM",OXY,0.007991123983326057
"Feb 19, 2020, 6 PM",PMXY,0.002025776581528286
"Feb 19, 2020, 6 PM",TOL,0.010424681085472306
"Feb 19, 2020, 6 PM",ETHB,0.011396322399377823
"Feb 19, 2020, 6 PM",OXY,0.009031934663653374
"Feb 19, 2020, 7 PM",ETHB,0.006563022926760216
"Feb 19, 2020, 7 PM",PMXY,0.0030895478169744215
"Feb 19, 2020, 7 PM",TOL,0.009247728468229374
"Feb 19, 2020, 7 PM",OXY,0.01418991934042424
"Feb 19, 2020, 8 PM",ETHB,0.008324561912255982
"Feb 19, 2020, 8 PM",TOL,0.01007344100313882
"Feb 19, 2020, 8 PM",PMXY,0.003736839867391003
"Feb 19, 2020, 8 PM",OXY,0.005564271588809788
"Feb 19, 2020, 9 PM",ETHB,0.010149085176332543
"Feb 19, 2020, 9 PM",TOL,0.012803413051490983
"Feb 19, 2020, 9 PM",OXY,0.003244670146765808
"Feb 19, 2020, 9 PM",PMXY,0.002600140772604694
"Feb 19, 2020, 10 PM",ETHB,0.01010338841782262
"Feb 19, 2020, 10 PM",PMXY,0.002478154628382375
"Feb 19, 2020, 10 PM",OXY,0.009710690064821392
"Feb 19, 2020, 10 PM",TOL,0.011510213798222443
"Feb 19, 2020, 11 PM",ETHB,0.01132648802983264
"Feb 19, 2020, 11 PM",PMXY,0.0020604607416316867
"Feb 19, 2020, 11 PM",OXY,0.012057777416581908
"Feb 19, 2020, 11 PM",TOL,0.007686568656936288
"Feb 20, 2020, 12 AM",TOL,0.008346114230031768
"Feb 20, 2020, 12 AM",ETHB,0.01269974644916753
"Feb 20, 2020, 12 AM",PMXY,0.002358923370290237
"Feb 20, 2020, 12 AM",OXY,0.005240636606079836
"Feb 20, 2020, 1 AM",TOL,0.01336011445770661
"Feb 20, 2020, 1 AM",ETHB,0.006178497162181884
"Feb 20, 2020, 1 AM",PMXY,0.0053304102427015705
"Feb 20, 2020, 1 AM",OXY,0.011493446305394173
"Feb 20, 2020, 2 AM",TOL,0.006364760183108349
"Feb 20, 2020, 2 AM",ETHB,0.014258340039911369
"Feb 20, 2020, 2 AM",PMXY,0.0038794904636840024
"Feb 20, 2020, 2 AM",OXY,0.005107774476831158
"Feb 20, 2020, 3 AM",TOL,0.0045138035784475505
"Feb 20, 2020, 3 AM",PMXY,0.004173260085129489
"Feb 20, 2020, 3 AM",ETHB,0.00828088637596617
"Feb 20, 2020, 3 AM",OXY,0.012133308143044511
"Feb 20, 2020, 4 AM",TOL,0.01168675028852054
"Feb 20, 2020, 4 AM",PMXY,0.004699835287673133
"Feb 20, 2020, 4 AM",ETHB,0.016496723351467932
"Feb 20, 2020, 4 AM",OXY,0.008463438666824783
"Feb 20, 2020, 5 AM",ETHB,0.006737787800375372
"Feb 20, 2020, 5 AM",PMXY,0.0019936096796300262
"Feb 20, 2020, 5 AM",OXY,0.009467164908225337
"Feb 20, 2020, 5 AM",TOL,0.008367464140368005
"Feb 20, 2020, 6 AM",OXY,0.006597228425865372
"Feb 20, 2020, 6 AM",ETHB,0.010167457939436039
"Feb 20, 2020, 6 AM",PMXY,0.002337321018179258
"Feb 20, 2020, 6 AM",TOL,0.005428304119656484
"Feb 20, 2020, 7 AM",TOL,0.010477621418734392
"Feb 20, 2020, 7 AM",BENZ,0.031041715294122696
"Feb 20, 2020, 7 AM",ETHB,0.010206033980163435
"Feb 20, 2020, 7 AM",OXY,0.008872365967060128
"Feb 20, 2020, 7 AM",PMXY,0.0030851750634610653
"Feb 20, 2020, 8 AM",BENZ,0.037760548293590546
"Feb 20, 2020, 8 AM",ETHB,0.008530786571403345
"Feb 20, 2020, 8 AM",TOL,0.005584923395266135
"Feb 20, 2020, 8 AM",OXY,0.011030085928117236
"Feb 20, 2020, 8 AM",PMXY,0.00320353452116251
"Feb 20, 2020, 9 AM",ETHB,0.010801552600848177
"Feb 20, 2020, 9 AM",OXY,0.00955232655784736
"Feb 20, 2020, 9 AM",PMXY,0.0049480070592835546
"Feb 20, 2020, 9 AM",TOL,0.00824126733156542
"Feb 20, 2020, 10 AM",ETHB,0.009114566879967848
"Feb 20, 2020, 10 AM",OXY,0.008071546365196506
"Feb 20, 2020, 10 AM",PMXY,0.0021684758733802787
"Feb 20, 2020, 10 AM",TOL,0.012136164276550213
"Feb 20, 2020, 11 AM",ETHB,0.012350292100260655
"Feb 20, 2020, 11 AM",OXY,0.01001882265942792
"Feb 20, 2020, 11 AM",PMXY,0.0035543482566329962
"Feb 20, 2020, 11 AM",TOL,0.011034290306270123
"Feb 20, 2020, 12 PM",ETHB,0.012026605060479293
"Feb 20, 2020, 12 PM",OXY,0.008353470009751618
"Feb 20, 2020, 12 PM",PMXY,0.004322397639043629
"Feb 20, 2020, 12 PM",TOL,0.008507436607033014
"Feb 20, 2020, 1 PM",TOL,0.006511244651240607
"Feb 20, 2020, 1 PM",ETHB,0.012238342082127929
"Feb 20, 2020, 1 PM",OXY,0.00894587366686513
"Feb 20, 2020, 1 PM",PMXY,0.00257130906417539
"Feb 20, 2020, 2 PM",ETHB,0.00606851225408415
"Feb 20, 2020, 2 PM",OXY,0.007503368270893891
"Feb 20, 2020, 2 PM",PMXY,0.003598622075514868
"Feb 20, 2020, 2 PM",TOL,0.009340457191380361
"Feb 20, 2020, 3 PM",ETHB,0.010646404271634916
"Feb 20, 2020, 3 PM",OXY,0.007463719346560538
"Feb 20, 2020, 3 PM",PMXY,0.0028971080319024622
"Feb 20, 2020, 3 PM",TOL,0.009020440474463006
"Feb 20, 2020, 4 PM",TOL,0.008821557858027518
"Feb 20, 2020, 4 PM",ETHB,0.015481371626568338
"Feb 20, 2020, 4 PM",OXY,0.005675545466753344
"Feb 20, 2020, 4 PM",PMXY,0.0038534411772464714
"Feb 20, 2020, 5 PM",TOL,0.008617960304642716
"Feb 20, 2020, 5 PM",OXY,0.006799077809167405
"Feb 20, 2020, 5 PM",PMXY,0.002445994561033634
"Feb 20, 2020, 5 PM",ETHB,0.0038065700015674033
"Feb 20, 2020, 5 PM",BENZ,0.03730358509346843
"Feb 20, 2020, 6 PM",TOL,0.00879649860629191
"Feb 20, 2020, 6 PM",OXY,0.007934937835671008
"Feb 20, 2020, 6 PM",PMXY,0.0034751358131567636
"Feb 20, 2020, 6 PM",ETHB,0.010906737957460185
"Feb 20, 2020, 7 PM",TOL,0.010495783195697836
"Feb 20, 2020, 7 PM",ETHB,0.010901912780744689
"Feb 20, 2020, 7 PM",OXY,0.006363329078469958
"Feb 20, 2020, 7 PM",PMXY,0.003376160266010889
"Feb 20, 2020, 8 PM",BENZ,0.061956215649843216
"Feb 20, 2020, 8 PM",TOL,0.009822814996975163
"Feb 20, 2020, 8 PM",ETHB,0.0071271361472706
"Feb 20, 2020, 8 PM",PMXY,0.0033927541032123068
"Feb 20, 2020, 8 PM",OXY,0.0037773759104311466
"Feb 20, 2020, 9 PM",PMXY,0.0033610512618906796
"Feb 20, 2020, 9 PM",TOL,0.013952526341502866
"Feb 20, 2020, 9 PM",ETHB,0.00633712454388539
"Feb 20, 2020, 9 PM",BENZ,0.05665692500770092
"Feb 20, 2020, 9 PM",OXY,0.004135675514892985
"Feb 20, 2020, 10 PM",TOL,0.008802887673179308
"Feb 20, 2020, 10 PM",PMXY,0.0037868396223833165
"Feb 20, 2020, 10 PM",BENZ,0.14807797968387604
"Feb 20, 2020, 10 PM",OXY,0.008835288463160396
"Feb 20, 2020, 10 PM",ETHB,0.011865558257947365
"Feb 20, 2020, 11 PM",BENZ,0.0682877500851949
"Feb 20, 2020, 11 PM",OXY,0.005751012436424692
"Feb 20, 2020, 11 PM",ETHB,0.012502481035577754
"Feb 20, 2020, 11 PM",PMXY,0.004503069862645741
"Feb 20, 2020, 11 PM",TOL,0.007889029725144306
"Feb 21, 2020, 12 AM",BENZ,0.11523481706778209
"Feb 21, 2020, 12 AM",OXY,0.006922612005534272
"Feb 21, 2020, 12 AM",TOL,0.008584707044064999
"Feb 21, 2020, 12 AM",PMXY,0.003756110837760692
"Feb 21, 2020, 12 AM",ETHB,0.00831960653886199
"Feb 21, 2020, 1 AM",BENZ,0.03579495785137018
"Feb 21, 2020, 1 AM",OXY,0.00690386265826722
"Feb 21, 2020, 1 AM",TOL,0.01288338378071785
"Feb 21, 2020, 1 AM",PMXY,0.002918287141559025
"Feb 21, 2020, 1 AM",ETHB,0.011793958954513073
"Feb 21, 2020, 2 AM",BENZ,0.08182510919868946
"Feb 21, 2020, 2 AM",OXY,0.006686303376530607
"Feb 21, 2020, 2 AM",TOL,0.006645690688552956
"Feb 21, 2020, 2 AM",ETHB,0.012968177965376526
"Feb 21, 2020, 2 AM",PMXY,0.0015808952448423952
"Feb 21, 2020, 3 AM",ETHB,0.015289959032088518
"Feb 21, 2020, 3 AM",TOL,0.006484656439473231
"Feb 21, 2020, 3 AM",PMXY,0.003014530443275968
"Feb 21, 2020, 3 AM",OXY,0.006537505231487255
"Feb 21, 2020, 3 AM",BENZ,0.02803122065961361
"Feb 21, 2020, 4 AM",PMXY,0.0028631080058403313
"Feb 21, 2020, 4 AM",ETHB,0.01128533878363669
"Feb 21, 2020, 4 AM",OXY,0.005703366206338008
"Feb 21, 2020, 4 AM",TOL,0.007074600221433987
"Feb 21, 2020, 5 AM",PMXY,0.003245522171103706
"Feb 21, 2020, 5 AM",ETHB,0.008721667109057307
"Feb 21, 2020, 5 AM",OXY,0.00639412059293439
"Feb 21, 2020, 5 AM",BENZ,0.022463516465601668
"Feb 21, 2020, 5 AM",TOL,0.005339829328780373
"Feb 21, 2020, 6 AM",ETHB,0.006845878359551231
"Feb 21, 2020, 6 AM",OXY,0.006612713215872645
"Feb 21, 2020, 6 AM",PMXY,0.002793098300268563
"Feb 21, 2020, 6 AM",TOL,0.005988385761156678
"Feb 21, 2020, 6 AM",BENZ,0.012509339489042759
"Feb 21, 2020, 7 AM",ETHB,0.012702279125473328
"Feb 21, 2020, 7 AM",OXY,0.005177623110025057
"Feb 21, 2020, 7 AM",BENZ,0.04957358539104462
"Feb 21, 2020, 7 AM",PMXY,0.004236006602046213
"Feb 21, 2020, 7 AM",TOL,0.008385316036375505
"Feb 21, 2020, 8 AM",OXY,0.009683249751105905
"Feb 21, 2020, 8 AM",ETHB,0.011086159540961186
"Feb 21, 2020, 8 AM",BENZ,0.025860346155241132
"Feb 21, 2020, 8 AM",PMXY,0.003202531438243265
"Feb 21, 2020, 8 AM",TOL,0.004693714436143637
"Feb 21, 2020, 9 AM",TOL,0.006221797860537966
"Feb 21, 2020, 9 AM",BENZ,0.06202422780916095
"Feb 21, 2020, 9 AM",ETHB,0.012602429448937377
"Feb 21, 2020, 9 AM",PMXY,0.0032607681156756976
"Feb 21, 2020, 9 AM",OXY,0.004696720648401727
"Feb 21, 2020, 10 AM",TOL,0.006716626696288586
"Feb 21, 2020, 10 AM",BENZ,0.08358661147455375
"Feb 21, 2020, 10 AM",PMXY,0.0048760417266748846
"Feb 21, 2020, 10 AM",ETHB,0.010416084667667747
"Feb 21, 2020, 10 AM",OXY,0.006362275957750778
"Feb 21, 2020, 11 AM",OXY,0.006154612987302244
"Feb 21, 2020, 11 AM",TOL,0.006680127078046401
"Feb 21, 2020, 11 AM",ETHB,0.01268628992450734
"Feb 21, 2020, 11 AM",BENZ,0.03410254791378975
"Feb 21, 2020, 11 AM",PMXY,0.00272261865514641
"Feb 21, 2020, 12 PM",OXY,0.004960859184696649
"Feb 21, 2020, 12 PM",PMXY,0.004161518105926613
"Feb 21, 2020, 12 PM",ETHB,0.009922265036342045
"Feb 21, 2020, 12 PM",TOL,0.007800453536522885
"Feb 21, 2020, 12 PM",BENZ,0.06492172243694465
"Feb 21, 2020, 1 PM",OXY,0.00814279269737502
"Feb 21, 2020, 1 PM",ETHB,0.011325264388384918
"Feb 21, 2020, 1 PM",PMXY,0.001330160458261768
"Feb 21, 2020, 1 PM",TOL,0.006955371471121907
"Feb 21, 2020, 1 PM",BENZ,0.1047871932387352
"Feb 21, 2020, 2 PM",OXY,0.009140917138817409
"Feb 21, 2020, 2 PM",ETHB,0.007557727745734155
"Feb 21, 2020, 2 PM",PMXY,0.0025211798298793533
"Feb 21, 2020, 2 PM",TOL,0.006887690629810095
"Feb 21, 2020, 2 PM",BENZ,0.06318848580121994
"Feb 21, 2020, 3 PM",OXY,0.005385857890360057
"Feb 21, 2020, 3 PM",ETHB,0.009218923398293555
"Feb 21, 2020, 3 PM",PMXY,0.003991989108423392
"Feb 21, 2020, 3 PM",TOL,0.009779001586139202
"Feb 21, 2020, 3 PM",BENZ,0.009481865912675858
"Feb 21, 2020, 4 PM",OXY,0.004972531091577063
"Feb 21, 2020, 4 PM",PMXY,0.002643702284937414
"Feb 21, 2020, 4 PM",TOL,0.009010780757913986
"Feb 21, 2020, 4 PM",BENZ,0.16442836821079254
"Feb 21, 2020, 4 PM",ETHB,0.009014430843914548
"Feb 21, 2020, 5 PM",PMXY,0.004943205742165446
"Feb 21, 2020, 5 PM",TOL,0.010974061985810598
"Feb 21, 2020, 5 PM",OXY,0.005004041032710423
"Feb 21, 2020, 5 PM",ETHB,0.007476865313947201
"Feb 21, 2020, 6 PM",PMXY,0.0035444629417421916
"Feb 21, 2020, 6 PM",OXY,0.004755021402767549
"Feb 21, 2020, 6 PM",TOL,0.008261996418392906
"Feb 21, 2020, 6 PM",BENZ,0.023279773071408272
"Feb 21, 2020, 6 PM",ETHB,0.006148152790653209
"Feb 21, 2020, 7 PM",PMXY,0.0037278349530727914
"Feb 21, 2020, 7 PM",OXY,0.005969832612512012
"Feb 21, 2020, 7 PM",TOL,0.008677886022875706
"Feb 21, 2020, 7 PM",ETHB,0.0074994620129776495
"Feb 21, 2020, 8 PM",OXY,0.008523821664441909
"Feb 21, 2020, 8 PM",PMXY,0.002552315210258322
"Feb 21, 2020, 8 PM",TOL,0.008514604564490063
"Feb 21, 2020, 8 PM",ETHB,0.010350213086764728
"Feb 21, 2020, 9 PM",ETHB,0.0068340762906397385
"Feb 21, 2020, 9 PM",BENZ,0.04926184564828873
"Feb 21, 2020, 9 PM",PMXY,0.0026607192412484437
"Feb 21, 2020, 9 PM",OXY,0.008626339375041425
"Feb 21, 2020, 9 PM",TOL,0.00982856183933715
"Feb 21, 2020, 10 PM",ETHB,0.0070634074897194905
"Feb 21, 2020, 10 PM",PMXY,0.0045832097142313915
"Feb 21, 2020, 10 PM",OXY,0.007874485609742502
"Feb 21, 2020, 10 PM",TOL,0.005140560329891741
"Feb 21, 2020, 11 PM",BENZ,0.01966005889698863
"Feb 21, 2020, 11 PM",ETHB,0.00899593993090093
"Feb 21, 2020, 11 PM",OXY,0.003301569842733443
"Feb 21, 2020, 11 PM",PMXY,0.00355733425822109
"Feb 21, 2020, 11 PM",TOL,0.008498103963211179
"Feb 22, 2020, 12 AM",OXY,0.006340012303553522
"Feb 22, 2020, 12 AM",PMXY,0.002096877768053673
"Feb 22, 2020, 12 AM",ETHB,0.012217730206126967
"Feb 22, 2020, 12 AM",TOL,0.010687585609654585
"Feb 22, 2020, 1 AM",ETHB,0.006451025721617043
"Feb 22, 2020, 1 AM",OXY,0.0028066158411093056
"Feb 22, 2020, 1 AM",PMXY,0.002509295358322561
"Feb 22, 2020, 1 AM",TOL,0.010114062887926897
"Feb 22, 2020, 2 AM",BENZ,0.01755964756011963
"Feb 22, 2020, 2 AM",TOL,0.00780664588091895
"Feb 22, 2020, 2 AM",ETHB,0.00674612692091614
"Feb 22, 2020, 2 AM",PMXY,0.0030600721656810492
"Feb 22, 2020, 2 AM",OXY,0.005518953160693248
"Feb 22, 2020, 3 AM",TOL,0.008296502036197731
"Feb 22, 2020, 3 AM",ETHB,0.005833469370069603
"Feb 22, 2020, 3 AM",PMXY,0.0034351173671893775
"Feb 22, 2020, 3 AM",OXY,0.004192867471526067
"Feb 22, 2020, 3 AM",BENZ,0.04775476618669927
"Feb 22, 2020, 4 AM",TOL,0.007518330782962342
"Feb 22, 2020, 4 AM",PMXY,0.003205622429959476
"Feb 22, 2020, 4 AM",ETHB,0.006334922160021961
"Feb 22, 2020, 4 AM",OXY,0.00440135885340472
"Feb 22, 2020, 4 AM",BENZ,0.017736556008458138
"Feb 22, 2020, 5 AM",PMXY,0.0028197400582333407
"Feb 22, 2020, 5 AM",TOL,0.00800549485332643
"Feb 22, 2020, 5 AM",ETHB,0.0092550590634346
"Feb 22, 2020, 5 AM",BENZ,0.09019356220960617
"Feb 22, 2020, 5 AM",OXY,0.0041908489462609095
"Feb 22, 2020, 6 AM",TOL,0.00920019616993765
"Feb 22, 2020, 6 AM",PMXY,0.003061442829978963
"Feb 22, 2020, 6 AM",ETHB,0.008350859046913683
"Feb 22, 2020, 6 AM",BENZ,0.01697284821420908
"Feb 22, 2020, 6 AM",OXY,0.006778049670780699
"Feb 22, 2020, 7 AM",TOL,0.007208708828936021
"Feb 22, 2020, 7 AM",PMXY,0.0017622314820376535
"Feb 22, 2020, 7 AM",BENZ,0.05407121777534485
"Feb 22, 2020, 7 AM",ETHB,0.006809477189866205
"Feb 22, 2020, 7 AM",OXY,0.0026803824778956673
"Feb 22, 2020, 8 AM",TOL,0.006899387342855334
"Feb 22, 2020, 8 AM",ETHB,0.006664546589100999
"Feb 22, 2020, 8 AM",OXY,0.008486243214325182
"Feb 22, 2020, 8 AM",PMXY,0.0022173781305485007
"Feb 22, 2020, 9 AM",BENZ,0.034870926290750504
"Feb 22, 2020, 9 AM",TOL,0.01270480597546945
"Feb 22, 2020, 9 AM",OXY,0.005849906670240064
"Feb 22, 2020, 9 AM",PMXY,0.0047220618580468
"Feb 22, 2020, 9 AM",ETHB,0.008648778467128674
"Feb 22, 2020, 10 AM",BENZ,0.01503027556464076
"Feb 22, 2020, 10 AM",TOL,0.009229637061556181
"Feb 22, 2020, 10 AM",OXY,0.008912765614998838
"Feb 22, 2020, 10 AM",PMXY,0.004023548632782574
"Feb 22, 2020, 10 AM",ETHB,0.008210098603740335
"Feb 22, 2020, 11 AM",BENZ,0.0353509581182152
"Feb 22, 2020, 11 AM",TOL,0.007559069257695228
"Feb 22, 2020, 11 AM",OXY,0.004818950352879862
"Feb 22, 2020, 11 AM",PMXY,0.0024148603940072158
"Feb 22, 2020, 11 AM",ETHB,0.010867450929557284
"Feb 22, 2020, 12 PM",BENZ,0.07504808343946934
"Feb 22, 2020, 12 PM",ETHB,0.009564873141547045
"Feb 22, 2020, 12 PM",OXY,0.012584337285564592
"Feb 22, 2020, 12 PM",PMXY,0.003415994346141815
"Feb 22, 2020, 12 PM",TOL,0.005873749149031937
"Feb 22, 2020, 1 PM",PMXY,0.003413990809349343
"Feb 22, 2020, 1 PM",ETHB,0.007205878617241979
"Feb 22, 2020, 1 PM",OXY,0.003906419093254954
"Feb 22, 2020, 1 PM",TOL,0.008348802182202538
"Feb 22, 2020, 2 PM",TOL,0.011048311290020743
"Feb 22, 2020, 2 PM",ETHB,0.009689564739043513
"Feb 22, 2020, 2 PM",OXY,0.004462736503531535
"Feb 22, 2020, 2 PM",PMXY,0.0026287871684568622
"Feb 22, 2020, 3 PM",TOL,0.018999079319958884
"Feb 22, 2020, 3 PM",BENZ,0.05304548144340515
"Feb 22, 2020, 3 PM",ETHB,0.009875919956054227
"Feb 22, 2020, 3 PM",PMXY,0.00423004631496345
"Feb 22, 2020, 3 PM",OXY,0.004993812219860653
"Feb 22, 2020, 4 PM",TOL,0.006425470385390024
"Feb 22, 2020, 4 PM",BENZ,0.03606323525309563
"Feb 22, 2020, 4 PM",ETHB,0.013286110945045948
"Feb 22, 2020, 4 PM",PMXY,0.002779363150087496
"Feb 22, 2020, 4 PM",OXY,0.0051393592536138994
"Feb 22, 2020, 5 PM",TOL,0.02518935998280843
"Feb 22, 2020, 5 PM",OXY,0.004903809497288118
"Feb 22, 2020, 5 PM",ETHB,0.01437743566930294
"Feb 22, 2020, 5 PM",BENZ,0.04630817100405693
"Feb 22, 2020, 5 PM",PMXY,0.0030903836304787546
"Feb 22, 2020, 6 PM",OXY,0.004733855719678104
"Feb 22, 2020, 6 PM",PMXY,0.003858719971807053
"Feb 22, 2020, 6 PM",BENZ,0.0314844585955143
"Feb 22, 2020, 6 PM",TOL,0.007701457090054949
"Feb 22, 2020, 6 PM",ETHB,0.007969034641670683
"Feb 22, 2020, 7 PM",PMXY,0.00347948053968139
"Feb 22, 2020, 7 PM",TOL,0.007427410959887008
"Feb 22, 2020, 7 PM",ETHB,0.009652740244443217
"Feb 22, 2020, 7 PM",OXY,0.004726696487826605
"Feb 22, 2020, 8 PM",ETHB,0.013685476799894656
"Feb 22, 2020, 8 PM",PMXY,0.002291308474793498
"Feb 22, 2020, 8 PM",BENZ,0.01647374639287591
"Feb 22, 2020, 8 PM",TOL,0.007577036906565938
"Feb 22, 2020, 8 PM",OXY,0.007168780530004629
"Feb 22, 2020, 9 PM",ETHB,0.011230327499409517
"Feb 22, 2020, 9 PM",PMXY,0.00374163273954764
"Feb 22, 2020, 9 PM",OXY,0.006303269416093826
"Feb 22, 2020, 9 PM",BENZ,0.07213976979255676
"Feb 22, 2020, 9 PM",TOL,0.009540094838788113
"Feb 22, 2020, 10 PM",PMXY,0.0024644585888988027
"Feb 22, 2020, 10 PM",OXY,0.005764130619354546
"Feb 22, 2020, 10 PM",ETHB,0.0135483726238211
"Feb 22, 2020, 10 PM",BENZ,0.07968507707118988
"Feb 22, 2020, 10 PM",TOL,0.011693708365783095
"Feb 22, 2020, 11 PM",OXY,0.004757259925827384
"Feb 22, 2020, 11 PM",ETHB,0.004626954835839569
"Feb 22, 2020, 11 PM",PMXY,0.0021867737756110727
"Feb 22, 2020, 11 PM",BENZ,0.03485282137989998
"Feb 22, 2020, 11 PM",TOL,0.006183427991345525
"Feb 23, 2020, 12 AM",BENZ,0.0809319019317627
"Feb 23, 2020, 12 AM",ETHB,0.010513301996979862
"Feb 23, 2020, 12 AM",TOL,0.011995308489228288
"Feb 23, 2020, 12 AM",PMXY,0.002536783145236162
"Feb 23, 2020, 12 AM",OXY,0.0049757590556206805
"Feb 23, 2020, 1 AM",ETHB,0.006373302176749955
